id,listingId,day,month,year
2413,31,28,2,2020
2414,31,17,2,2020
2415,31,20,5,2020
2416,31,27,7,2020
2417,31,6,7,2020
2418,31,25,8,2020
2419,31,5,4,2020
2420,31,19,5,2020
2421,31,25,12,2020
2422,31,20,4,2020
2423,31,21,11,2020
2424,31,26,3,2020
2425,31,5,1,2020
2426,31,12,4,2020
2427,31,15,2,2020
2428,31,16,3,2020
2429,31,12,10,2020
2430,31,10,11,2020
2431,31,19,11,2020
2432,31,3,3,2020
2433,31,24,12,2020
2434,31,9,5,2020
2435,31,28,1,2020
2436,31,23,10,2020
2437,31,1,11,2020
2438,31,17,3,2020
2439,31,27,1,2020
2440,31,28,10,2020
2441,31,13,6,2020
2442,31,7,12,2020
2443,31,27,8,2020
2444,31,15,10,2020
2445,31,24,5,2020
2446,31,14,8,2020
2447,31,22,1,2020
2448,31,17,5,2020
2449,31,1,10,2020
2450,31,23,7,2020
2451,31,18,10,2020
2452,31,27,4,2020
2453,31,15,9,2020
2454,31,18,5,2020
2455,31,9,11,2020
2456,31,13,3,2020
2457,31,23,9,2020
2458,31,14,1,2020
2459,31,14,6,2020
2460,31,8,4,2020
2461,31,13,9,2020
2462,31,6,9,2020
2463,31,14,2,2020
2464,31,15,6,2020
2465,31,1,3,2020
2466,31,14,11,2020
2467,31,18,1,2020
2468,31,21,8,2020
2469,31,3,1,2020
2470,31,23,2,2020
2471,31,3,2,2020
2472,31,27,12,2020
2473,31,24,10,2020
2474,31,19,2,2020
2475,31,9,12,2020
2476,31,25,11,2020
2477,31,20,9,2020
2478,31,20,11,2020
2479,31,1,2,2020
2480,31,4,5,2020
2481,32,19,9,2020
2482,32,19,3,2020
2483,32,10,10,2020
2484,32,25,5,2020
2485,32,25,12,2020
2486,32,6,1,2020
2487,32,12,2,2020
2488,32,16,8,2020
2489,32,7,7,2020
2490,32,16,9,2020
2491,32,23,8,2020
2492,32,22,1,2020
2493,32,14,9,2020
2494,32,17,1,2020
2495,32,12,8,2020
2496,32,16,10,2020
2497,32,27,9,2020
2498,32,13,9,2020
2499,32,1,10,2020
2500,32,6,3,2020
2501,32,22,4,2020
2502,32,17,6,2020
2503,32,22,8,2020
2504,32,27,4,2020
2505,32,11,6,2020
2506,32,4,3,2020
2507,32,14,1,2020
2508,32,22,7,2020
2509,32,9,12,2020
2510,32,2,4,2020
2511,32,21,4,2020
2512,32,6,11,2020
2513,32,6,6,2020
2514,32,28,7,2020
2515,32,24,2,2020
2516,32,19,1,2020
2517,32,13,8,2020
2518,32,10,1,2020
2519,32,16,3,2020
2520,32,18,9,2020
2521,32,8,12,2020
2522,32,7,1,2020
2523,32,20,3,2020
2524,32,23,10,2020
2525,32,10,4,2020
2526,32,26,3,2020
2527,32,28,4,2020
2528,32,16,6,2020
2529,32,12,3,2020
2530,32,20,1,2020
2531,32,23,4,2020
2532,32,18,2,2020
2533,32,18,1,2020
2534,32,12,12,2020
2535,32,18,7,2020
2536,32,13,10,2020
2537,32,6,10,2020
2538,32,13,11,2020
2539,32,13,5,2020
2540,32,8,6,2020
2541,32,10,11,2020
2542,32,23,1,2020
2543,32,25,6,2020
2544,32,24,3,2020
2545,32,20,10,2020
2546,32,20,7,2020
2547,32,14,3,2020
2548,32,28,5,2020
2549,32,4,5,2020
2550,32,23,7,2020
2551,32,16,7,2020
2552,32,20,12,2020
2553,32,9,2,2020
2554,32,4,1,2020
2555,32,2,11,2020
2556,32,19,5,2020
2557,32,15,4,2020
2558,32,11,5,2020
2559,32,7,4,2020
2560,32,4,4,2020
2561,33,15,2,2020
2562,33,6,1,2020
2563,33,23,12,2020
2564,33,27,6,2020
2565,33,24,1,2020
2566,33,13,7,2020
2567,33,17,7,2020
2568,33,4,12,2020
2569,33,27,8,2020
2570,33,20,12,2020
2571,33,13,11,2020
2572,33,10,4,2020
2573,33,13,4,2020
2574,33,14,3,2020
2575,33,24,4,2020
2576,33,4,7,2020
2577,33,2,2,2020
2578,33,11,4,2020
2579,33,11,2,2020
2580,33,6,2,2020
2581,33,11,7,2020
2582,33,26,4,2020
2583,33,22,4,2020
2584,33,14,5,2020
2585,33,15,11,2020
2586,33,21,1,2020
2587,33,14,6,2020
2588,33,6,9,2020
2589,33,13,12,2020
2590,33,14,11,2020
2591,33,5,5,2020
2592,33,6,3,2020
2593,33,25,8,2020
2594,33,21,9,2020
2595,33,12,1,2020
2596,33,6,5,2020
2597,33,12,11,2020
2598,33,18,11,2020
2599,33,15,5,2020
2600,33,24,9,2020
2601,33,26,9,2020
2602,33,12,2,2020
2603,33,4,5,2020
2604,33,1,9,2020
2605,33,24,7,2020
2606,33,3,10,2020
2607,33,6,7,2020
2608,33,23,3,2020
2609,33,16,7,2020
2610,33,11,12,2020
2611,33,26,8,2020
2612,33,26,2,2020
2613,33,21,6,2020
2614,33,27,10,2020
2615,33,21,12,2020
2616,33,8,11,2020
2617,33,14,7,2020
2618,33,13,9,2020
2619,33,2,12,2020
2620,33,18,6,2020
2621,33,14,12,2020
2622,33,17,8,2020
2623,33,1,6,2020
2624,33,2,5,2020
2625,33,9,6,2020
2626,33,1,8,2020
2627,33,10,9,2020
2628,33,7,8,2020
2629,33,5,12,2020
2630,33,18,2,2020
2631,33,4,3,2020
2632,33,16,4,2020
2633,33,5,10,2020
2634,33,5,8,2020
2635,33,15,8,2020
2636,33,24,2,2020
2637,33,11,1,2020
2638,33,25,12,2020
2639,33,2,4,2020
2640,33,25,1,2020
2641,34,21,12,2020
2642,34,28,9,2020
2643,34,8,8,2020
2644,34,26,9,2020
2645,34,26,3,2020
2646,34,14,9,2020
2647,34,24,8,2020
2648,34,20,11,2020
2649,34,6,2,2020
2650,34,21,4,2020
2651,34,14,5,2020
2652,34,14,4,2020
2653,34,21,5,2020
2654,34,18,10,2020
2655,34,8,2,2020
2656,34,9,10,2020
2657,34,2,8,2020
2658,34,20,1,2020
2659,34,23,12,2020
2660,34,3,12,2020
2661,34,16,10,2020
2662,34,16,11,2020
2663,34,2,3,2020
2664,34,16,6,2020
2665,34,22,5,2020
2666,34,5,5,2020
2667,34,10,11,2020
2668,34,7,7,2020
2669,34,4,12,2020
2670,34,2,5,2020
2671,34,5,1,2020
2672,34,11,12,2020
2673,34,12,1,2020
2674,34,28,12,2020
2675,34,21,7,2020
2676,34,19,5,2020
2677,34,10,2,2020
2678,34,10,7,2020
2679,34,7,10,2020
2680,34,18,6,2020
2681,34,6,7,2020
2682,34,23,1,2020
2683,34,10,3,2020
2684,34,4,1,2020
2685,34,9,2,2020
2686,34,18,2,2020
2687,34,27,9,2020
2688,34,4,4,2020
2689,34,8,11,2020
2690,34,12,11,2020
2691,34,18,1,2020
2692,34,23,10,2020
2693,34,14,6,2020
2694,34,9,4,2020
2695,34,15,9,2020
2696,34,14,11,2020
2697,34,2,9,2020
2698,34,19,1,2020
2699,34,27,5,2020
2700,34,9,1,2020
2701,34,25,3,2020
2702,34,10,4,2020
2703,34,8,1,2020
2704,34,7,5,2020
2705,34,25,4,2020
2706,34,14,12,2020
2707,34,24,7,2020
2708,34,20,6,2020
2709,34,22,6,2020
2710,34,7,4,2020
2711,34,3,5,2020
2712,34,20,3,2020
2713,34,24,12,2020
2714,34,21,9,2020
2715,34,8,3,2020
2716,34,2,7,2020
2717,34,15,1,2020
2718,34,7,9,2020
2719,34,2,1,2020
2720,34,20,9,2020
2721,35,16,4,2020
2722,35,14,2,2020
2723,35,21,6,2020
2724,35,4,9,2020
2725,35,5,7,2020
2726,35,6,2,2020
2727,35,7,5,2020
2728,35,25,5,2020
2729,35,17,8,2020
2730,35,10,1,2020
2731,35,21,2,2020
2732,35,28,10,2020
2733,35,10,9,2020
2734,35,25,6,2020
2735,35,17,2,2020
2736,35,17,9,2020
2737,35,2,7,2020
2738,35,25,2,2020
2739,35,16,3,2020
2740,35,3,4,2020
2741,35,1,9,2020
2742,35,1,1,2020
2743,35,17,10,2020
2744,35,14,1,2020
2745,35,22,6,2020
2746,35,14,7,2020
2747,35,18,4,2020
2748,35,1,5,2020
2749,35,7,2,2020
2750,35,17,3,2020
2751,35,2,10,2020
2752,35,2,11,2020
2753,35,13,6,2020
2754,35,14,5,2020
2755,35,24,10,2020
2756,35,1,3,2020
2757,35,3,2,2020
2758,35,8,3,2020
2759,35,27,3,2020
2760,35,17,7,2020
2761,35,11,8,2020
2762,35,17,12,2020
2763,35,5,2,2020
2764,35,27,11,2020
2765,35,22,2,2020
2766,35,22,5,2020
2767,35,25,9,2020
2768,35,1,10,2020
2769,35,4,3,2020
2770,35,24,7,2020
2771,35,22,12,2020
2772,35,26,4,2020
2773,35,28,11,2020
2774,35,1,8,2020
2775,35,27,6,2020
2776,35,28,8,2020
2777,35,26,8,2020
2778,35,10,7,2020
2779,35,27,5,2020
2780,35,16,11,2020
2781,35,5,8,2020
2782,35,15,11,2020
2783,35,19,7,2020
2784,35,23,3,2020
2785,35,14,11,2020
2786,35,21,11,2020
2787,35,12,6,2020
2788,35,6,4,2020
2789,35,14,3,2020
2790,35,26,5,2020
2791,35,17,5,2020
2792,35,9,9,2020
2793,35,22,9,2020
2794,35,19,12,2020
2795,35,25,12,2020
2796,35,19,5,2020
2797,35,16,8,2020
2798,35,24,8,2020
2799,35,21,4,2020
2800,35,28,9,2020
2801,36,12,12,2020
2802,36,23,5,2020
2803,36,18,4,2020
2804,36,10,3,2020
2805,36,7,3,2020
2806,36,13,10,2020
2807,36,28,10,2020
2808,36,1,10,2020
2809,36,25,3,2020
2810,36,17,2,2020
2811,36,20,12,2020
2812,36,3,1,2020
2813,36,8,10,2020
2814,36,25,9,2020
2815,36,4,6,2020
2816,36,8,3,2020
2817,36,9,9,2020
2818,36,15,12,2020
2819,36,17,4,2020
2820,36,25,10,2020
2821,36,15,11,2020
2822,36,19,2,2020
2823,36,1,8,2020
2824,36,12,4,2020
2825,36,24,11,2020
2826,36,19,10,2020
2827,36,6,1,2020
2828,36,25,2,2020
2829,36,6,3,2020
2830,36,22,12,2020
2831,36,20,4,2020
2832,36,24,8,2020
2833,36,1,6,2020
2834,36,6,6,2020
2835,36,14,3,2020
2836,36,18,1,2020
2837,36,7,11,2020
2838,36,16,3,2020
2839,36,20,7,2020
2840,36,7,4,2020
2841,36,20,5,2020
2842,36,28,2,2020
2843,36,9,3,2020
2844,36,27,12,2020
2845,36,27,1,2020
2846,36,17,12,2020
2847,36,7,1,2020
2848,36,9,7,2020
2849,36,5,9,2020
2850,36,21,2,2020
2851,36,18,2,2020
2852,36,12,8,2020
2853,36,28,3,2020
2854,36,15,10,2020
2855,36,19,5,2020
2856,36,22,11,2020
2857,36,7,7,2020
2858,36,3,3,2020
2859,36,1,4,2020
2860,36,27,3,2020
2861,36,22,4,2020
2862,36,27,5,2020
2863,36,24,10,2020
2864,36,22,8,2020
2865,36,4,5,2020
2866,36,4,11,2020
2867,36,25,1,2020
2868,36,11,11,2020
2869,36,11,8,2020
2870,36,24,6,2020
2871,36,3,9,2020
2872,36,16,11,2020
2873,36,23,2,2020
2874,36,27,2,2020
2875,36,7,8,2020
2876,36,26,12,2020
2877,36,26,3,2020
2878,36,3,8,2020
2879,36,22,3,2020
2880,36,21,9,2020
2881,37,23,1,2020
2882,37,9,9,2020
2883,37,16,8,2020
2884,37,1,9,2020
2885,37,24,3,2020
2886,37,15,9,2020
2887,37,4,5,2020
2888,37,11,12,2020
2889,37,11,2,2020
2890,37,28,7,2020
2891,37,3,12,2020
2892,37,24,11,2020
2893,37,2,4,2020
2894,37,27,1,2020
2895,37,24,7,2020
2896,37,14,9,2020
2897,37,6,11,2020
2898,37,22,6,2020
2899,37,2,10,2020
2900,37,27,8,2020
2901,37,17,6,2020
2902,37,22,11,2020
2903,37,14,2,2020
2904,37,17,10,2020
2905,37,9,7,2020
2906,37,15,5,2020
2907,37,22,10,2020
2908,37,6,7,2020
2909,37,13,8,2020
2910,37,2,11,2020
2911,37,9,2,2020
2912,37,9,1,2020
2913,37,21,3,2020
2914,37,8,3,2020
2915,37,4,9,2020
2916,37,3,5,2020
2917,37,22,5,2020
2918,37,7,6,2020
2919,37,23,6,2020
2920,37,27,10,2020
2921,37,15,6,2020
2922,37,26,2,2020
2923,37,19,2,2020
2924,37,3,10,2020
2925,37,12,4,2020
2926,37,19,1,2020
2927,37,16,5,2020
2928,37,9,12,2020
2929,37,14,10,2020
2930,37,17,9,2020
2931,37,11,5,2020
2932,37,24,12,2020
2933,37,11,10,2020
2934,37,18,4,2020
2935,37,24,4,2020
2936,37,24,10,2020
2937,37,5,1,2020
2938,37,6,8,2020
2939,37,9,4,2020
2940,37,7,11,2020
2941,37,4,7,2020
2942,37,13,9,2020
2943,37,13,5,2020
2944,37,18,6,2020
2945,37,7,5,2020
2946,37,14,8,2020
2947,37,19,8,2020
2948,37,6,3,2020
2949,37,27,3,2020
2950,37,20,6,2020
2951,37,10,10,2020
2952,37,12,7,2020
2953,37,18,3,2020
2954,37,20,3,2020
2955,37,21,4,2020
2956,37,20,11,2020
2957,37,28,6,2020
2958,37,27,7,2020
2959,37,14,11,2020
2960,37,15,3,2020
2961,38,11,2,2020
2962,38,6,7,2020
2963,38,19,9,2020
2964,38,22,8,2020
2965,38,2,11,2020
2966,38,22,4,2020
2967,38,23,9,2020
2968,38,16,4,2020
2969,38,17,8,2020
2970,38,14,11,2020
2971,38,28,6,2020
2972,38,20,10,2020
2973,38,15,1,2020
2974,38,14,5,2020
2975,38,24,11,2020
2976,38,11,12,2020
2977,38,1,9,2020
2978,38,13,9,2020
2979,38,24,7,2020
2980,38,19,10,2020
2981,38,2,4,2020
2982,38,8,10,2020
2983,38,17,4,2020
2984,38,17,3,2020
2985,38,20,2,2020
2986,38,26,9,2020
2987,38,5,2,2020
2988,38,8,7,2020
2989,38,2,12,2020
2990,38,7,8,2020
2991,38,14,1,2020
2992,38,7,1,2020
2993,38,20,12,2020
2994,38,27,3,2020
2995,38,26,1,2020
2996,38,15,11,2020
2997,38,4,2,2020
2998,38,23,3,2020
2999,38,12,2,2020
3000,38,19,11,2020
3001,38,5,7,2020
3002,38,27,7,2020
3003,38,3,2,2020
3004,38,4,9,2020
3005,38,24,3,2020
3006,38,22,7,2020
3007,38,16,10,2020
3008,38,26,3,2020
3009,38,28,8,2020
3010,38,16,5,2020
3011,38,24,5,2020
3012,38,20,3,2020
3013,38,3,9,2020
3014,38,20,11,2020
3015,38,7,7,2020
3016,38,3,6,2020
3017,38,3,1,2020
3018,38,9,3,2020
3019,38,17,2,2020
3020,38,3,3,2020
3021,38,3,8,2020
3022,38,5,9,2020
3023,38,15,2,2020
3024,38,20,8,2020
3025,38,18,5,2020
3026,38,27,1,2020
3027,38,8,11,2020
3028,38,10,4,2020
3029,38,23,11,2020
3030,38,5,11,2020
3031,38,10,1,2020
3032,38,3,11,2020
3033,38,1,5,2020
3034,38,26,12,2020
3035,38,27,8,2020
3036,38,10,3,2020
3037,38,19,1,2020
3038,38,1,2,2020
3039,38,22,5,2020
3040,38,20,9,2020
3041,39,15,5,2020
3042,39,17,1,2020
3043,39,7,1,2020
3044,39,10,5,2020
3045,39,19,8,2020
3046,39,17,5,2020
3047,39,19,2,2020
3048,39,22,4,2020
3049,39,5,11,2020
3050,39,26,5,2020
3051,39,8,6,2020
3052,39,11,8,2020
3053,39,27,10,2020
3054,39,21,3,2020
3055,39,5,3,2020
3056,39,27,2,2020
3057,39,13,2,2020
3058,39,17,11,2020
3059,39,1,7,2020
3060,39,4,7,2020
3061,39,3,10,2020
3062,39,28,7,2020
3063,39,18,11,2020
3064,39,7,7,2020
3065,39,17,10,2020
3066,39,3,8,2020
3067,39,25,2,2020
3068,39,11,7,2020
3069,39,16,12,2020
3070,39,23,8,2020
3071,39,2,3,2020
3072,39,22,3,2020
3073,39,27,6,2020
3074,39,5,5,2020
3075,39,25,10,2020
3076,39,15,4,2020
3077,39,24,2,2020
3078,39,7,4,2020
3079,39,23,12,2020
3080,39,14,7,2020
3081,39,11,11,2020
3082,39,21,12,2020
3083,39,28,2,2020
3084,39,13,10,2020
3085,39,8,2,2020
3086,39,11,10,2020
3087,39,7,6,2020
3088,39,4,10,2020
3089,39,13,1,2020
3090,39,9,8,2020
3091,39,9,11,2020
3092,39,24,12,2020
3093,39,16,11,2020
3094,39,4,3,2020
3095,39,14,10,2020
3096,39,6,10,2020
3097,39,17,8,2020
3098,39,27,9,2020
3099,39,5,2,2020
3100,39,18,3,2020
3101,39,23,10,2020
3102,39,18,2,2020
3103,39,19,3,2020
3104,39,21,9,2020
3105,39,12,8,2020
3106,39,19,12,2020
3107,39,19,1,2020
3108,39,20,7,2020
3109,39,6,4,2020
3110,39,14,6,2020
3111,39,4,8,2020
3112,39,4,9,2020
3113,39,8,4,2020
3114,39,15,12,2020
3115,39,21,4,2020
3116,39,16,9,2020
3117,39,16,4,2020
3118,39,10,10,2020
3119,39,7,11,2020
3120,39,1,10,2020
3121,40,28,7,2020
3122,40,18,7,2020
3123,40,12,4,2020
3124,40,1,6,2020
3125,40,1,3,2020
3126,40,22,10,2020
3127,40,17,5,2020
3128,40,24,12,2020
3129,40,1,12,2020
3130,40,8,12,2020
3131,40,8,9,2020
3132,40,18,11,2020
3133,40,12,1,2020
3134,40,19,7,2020
3135,40,25,7,2020
3136,40,5,5,2020
3137,40,19,3,2020
3138,40,1,4,2020
3139,40,6,1,2020
3140,40,12,9,2020
3141,40,5,9,2020
3142,40,13,8,2020
3143,40,3,4,2020
3144,40,19,9,2020
3145,40,8,1,2020
3146,40,20,2,2020
3147,40,5,2,2020
3148,40,12,11,2020
3149,40,3,6,2020
3150,40,8,10,2020
3151,40,25,6,2020
3152,40,16,4,2020
3153,40,1,10,2020
3154,40,28,2,2020
3155,40,2,7,2020
3156,40,5,12,2020
3157,40,4,5,2020
3158,40,5,7,2020
3159,40,14,12,2020
3160,40,5,8,2020
3161,40,8,4,2020
3162,40,19,12,2020
3163,40,4,1,2020
3164,40,22,9,2020
3165,40,7,7,2020
3166,40,14,8,2020
3167,40,12,8,2020
3168,40,6,10,2020
3169,40,15,11,2020
3170,40,20,10,2020
3171,40,14,3,2020
3172,40,28,5,2020
3173,40,5,11,2020
3174,40,28,11,2020
3175,40,14,2,2020
3176,40,25,12,2020
3177,40,9,1,2020
3178,40,4,12,2020
3179,40,7,5,2020
3180,40,1,2,2020
3181,40,14,7,2020
3182,40,9,5,2020
3183,40,10,9,2020
3184,40,3,11,2020
3185,40,2,6,2020
3186,40,24,4,2020
3187,40,22,6,2020
3188,40,28,4,2020
3189,40,12,7,2020
3190,40,26,8,2020
3191,40,18,6,2020
3192,40,11,2,2020
3193,40,21,12,2020
3194,40,24,8,2020
3195,40,21,4,2020
3196,40,25,4,2020
3197,40,4,8,2020
3198,40,2,1,2020
3199,40,20,8,2020
3200,40,18,3,2020
3201,41,25,4,2020
3202,41,28,5,2020
3203,41,12,4,2020
3204,41,5,5,2020
3205,41,14,5,2020
3206,41,28,12,2020
3207,41,2,3,2020
3208,41,22,4,2020
3209,41,5,7,2020
3210,41,5,3,2020
3211,41,4,6,2020
3212,41,24,3,2020
3213,41,16,3,2020
3214,41,10,8,2020
3215,41,17,1,2020
3216,41,27,10,2020
3217,41,11,6,2020
3218,41,24,4,2020
3219,41,22,12,2020
3220,41,25,6,2020
3221,41,1,1,2020
3222,41,11,9,2020
3223,41,8,2,2020
3224,41,25,7,2020
3225,41,23,5,2020
3226,41,1,11,2020
3227,41,19,7,2020
3228,41,19,10,2020
3229,41,1,6,2020
3230,41,2,5,2020
3231,41,11,7,2020
3232,41,25,1,2020
3233,41,12,7,2020
3234,41,4,9,2020
3235,41,1,2,2020
3236,41,26,6,2020
3237,41,24,2,2020
3238,41,18,9,2020
3239,41,11,11,2020
3240,41,15,11,2020
3241,41,2,9,2020
3242,41,4,3,2020
3243,41,27,7,2020
3244,41,23,1,2020
3245,41,5,9,2020
3246,41,25,12,2020
3247,41,25,11,2020
3248,41,24,6,2020
3249,41,26,10,2020
3250,41,16,1,2020
3251,41,2,1,2020
3252,41,22,8,2020
3253,41,17,11,2020
3254,41,23,3,2020
3255,41,17,12,2020
3256,41,25,9,2020
3257,41,10,4,2020
3258,41,6,9,2020
3259,41,9,7,2020
3260,41,10,12,2020
3261,41,11,10,2020
3262,41,10,5,2020
3263,41,14,4,2020
3264,41,18,11,2020
3265,41,13,3,2020
3266,41,23,8,2020
3267,41,9,2,2020
3268,41,3,9,2020
3269,41,23,6,2020
3270,41,7,2,2020
3271,41,8,5,2020
3272,41,8,10,2020
3273,41,20,2,2020
3274,41,8,6,2020
3275,41,1,9,2020
3276,41,4,4,2020
3277,41,4,11,2020
3278,41,21,7,2020
3279,41,27,11,2020
3280,41,13,8,2020
3281,42,11,6,2020
3282,42,27,4,2020
3283,42,25,4,2020
3284,42,24,12,2020
3285,42,27,12,2020
3286,42,3,6,2020
3287,42,20,8,2020
3288,42,27,11,2020
3289,42,3,7,2020
3290,42,10,3,2020
3291,42,9,10,2020
3292,42,22,9,2020
3293,42,16,4,2020
3294,42,7,9,2020
3295,42,9,7,2020
3296,42,24,5,2020
3297,42,28,7,2020
3298,42,18,4,2020
3299,42,18,6,2020
3300,42,7,6,2020
3301,42,25,9,2020
3302,42,4,12,2020
3303,42,23,3,2020
3304,42,23,5,2020
3305,42,9,9,2020
3306,42,19,3,2020
3307,42,21,6,2020
3308,42,28,3,2020
3309,42,2,12,2020
3310,42,16,11,2020
3311,42,9,2,2020
3312,42,11,8,2020
3313,42,19,10,2020
3314,42,2,9,2020
3315,42,9,12,2020
3316,42,20,12,2020
3317,42,7,3,2020
3318,42,23,12,2020
3319,42,21,3,2020
3320,42,12,9,2020
3321,42,7,8,2020
3322,42,21,11,2020
3323,42,11,12,2020
3324,42,12,1,2020
3325,42,10,12,2020
3326,42,8,11,2020
3327,42,4,11,2020
3328,42,25,6,2020
3329,42,13,7,2020
3330,42,28,12,2020
3331,42,13,8,2020
3332,42,23,6,2020
3333,42,10,11,2020
3334,42,10,8,2020
3335,42,9,1,2020
3336,42,10,2,2020
3337,42,20,5,2020
3338,42,16,3,2020
3339,42,5,7,2020
3340,42,21,8,2020
3341,42,17,11,2020
3342,42,26,3,2020
3343,42,1,9,2020
3344,42,26,11,2020
3345,42,2,6,2020
3346,42,6,11,2020
3347,42,23,9,2020
3348,42,21,9,2020
3349,42,22,8,2020
3350,42,28,2,2020
3351,42,9,3,2020
3352,42,24,1,2020
3353,42,11,11,2020
3354,42,22,5,2020
3355,42,15,1,2020
3356,42,16,9,2020
3357,42,6,8,2020
3358,42,14,1,2020
3359,42,7,11,2020
3360,42,28,8,2020
3361,43,10,11,2020
3362,43,18,4,2020
3363,43,25,6,2020
3364,43,25,2,2020
3365,43,23,9,2020
3366,43,21,12,2020
3367,43,14,8,2020
3368,43,23,10,2020
3369,43,12,3,2020
3370,43,4,4,2020
3371,43,22,8,2020
3372,43,25,7,2020
3373,43,2,11,2020
3374,43,24,1,2020
3375,43,1,3,2020
3376,43,19,6,2020
3377,43,20,10,2020
3378,43,2,7,2020
3379,43,14,1,2020
3380,43,7,2,2020
3381,43,15,7,2020
3382,43,9,10,2020
3383,43,1,4,2020
3384,43,9,8,2020
3385,43,24,5,2020
3386,43,15,4,2020
3387,43,20,5,2020
3388,43,7,4,2020
3389,43,21,1,2020
3390,43,24,9,2020
3391,43,19,9,2020
3392,43,1,6,2020
3393,43,16,4,2020
3394,43,14,10,2020
3395,43,13,9,2020
3396,43,8,12,2020
3397,43,2,4,2020
3398,43,6,2,2020
3399,43,26,3,2020
3400,43,26,8,2020
3401,43,17,9,2020
3402,43,1,7,2020
3403,43,16,11,2020
3404,43,26,9,2020
3405,43,15,3,2020
3406,43,7,5,2020
3407,43,9,7,2020
3408,43,6,4,2020
3409,43,3,1,2020
3410,43,27,8,2020
3411,43,5,5,2020
3412,43,5,9,2020
3413,43,4,2,2020
3414,43,2,2,2020
3415,43,13,6,2020
3416,43,18,3,2020
3417,43,13,1,2020
3418,43,1,8,2020
3419,43,20,6,2020
3420,43,9,9,2020
3421,43,18,2,2020
3422,43,13,2,2020
3423,43,21,5,2020
3424,43,17,4,2020
3425,43,22,11,2020
3426,43,18,12,2020
3427,43,18,5,2020
3428,43,16,5,2020
3429,43,9,12,2020
3430,43,13,7,2020
3431,43,16,12,2020
3432,43,14,7,2020
3433,43,9,4,2020
3434,43,16,3,2020
3435,43,11,4,2020
3436,43,21,8,2020
3437,43,24,6,2020
3438,43,28,5,2020
3439,43,27,7,2020
3440,43,12,11,2020
3441,44,8,4,2020
3442,44,16,9,2020
3443,44,7,3,2020
3444,44,14,11,2020
3445,44,8,8,2020
3446,44,6,10,2020
3447,44,9,9,2020
3448,44,27,7,2020
3449,44,12,4,2020
3450,44,24,12,2020
3451,44,28,10,2020
3452,44,21,10,2020
3453,44,16,5,2020
3454,44,10,3,2020
3455,44,23,1,2020
3456,44,1,7,2020
3457,44,24,2,2020
3458,44,13,1,2020
3459,44,12,1,2020
3460,44,9,8,2020
3461,44,20,1,2020
3462,44,22,1,2020
3463,44,19,7,2020
3464,44,5,1,2020
3465,44,4,2,2020
3466,44,9,2,2020
3467,44,17,9,2020
3468,44,9,3,2020
3469,44,15,5,2020
3470,44,3,10,2020
3471,44,23,2,2020
3472,44,7,1,2020
3473,44,25,12,2020
3474,44,3,11,2020
3475,44,4,6,2020
3476,44,14,12,2020
3477,44,3,12,2020
3478,44,20,9,2020
3479,44,4,1,2020
3480,44,15,4,2020
3481,44,15,2,2020
3482,44,15,3,2020
3483,44,10,11,2020
3484,44,1,11,2020
3485,44,12,6,2020
3486,44,2,4,2020
3487,44,27,6,2020
3488,44,3,8,2020
3489,44,25,1,2020
3490,44,1,2,2020
3491,44,20,2,2020
3492,44,4,7,2020
3493,44,1,6,2020
3494,44,7,6,2020
3495,44,18,4,2020
3496,44,20,11,2020
3497,44,28,9,2020
3498,44,18,1,2020
3499,44,20,10,2020
3500,44,1,9,2020
3501,44,20,7,2020
3502,44,19,5,2020
3503,44,7,4,2020
3504,44,10,7,2020
3505,44,2,12,2020
3506,44,16,10,2020
3507,44,10,10,2020
3508,44,25,5,2020
3509,44,18,10,2020
3510,44,18,2,2020
3511,44,6,2,2020
3512,44,19,4,2020
3513,44,15,7,2020
3514,44,23,9,2020
3515,44,14,6,2020
3516,44,20,3,2020
3517,44,4,12,2020
3518,44,21,6,2020
3519,44,13,7,2020
3520,44,24,11,2020
3521,45,28,9,2020
3522,45,13,9,2020
3523,45,22,6,2020
3524,45,6,2,2020
3525,45,28,10,2020
3526,45,12,8,2020
3527,45,10,11,2020
3528,45,5,2,2020
3529,45,1,4,2020
3530,45,19,9,2020
3531,45,12,6,2020
3532,45,14,4,2020
3533,45,26,4,2020
3534,45,13,1,2020
3535,45,28,2,2020
3536,45,24,3,2020
3537,45,10,12,2020
3538,45,6,12,2020
3539,45,20,7,2020
3540,45,18,8,2020
3541,45,24,2,2020
3542,45,9,7,2020
3543,45,24,10,2020
3544,45,9,11,2020
3545,45,17,11,2020
3546,45,22,7,2020
3547,45,26,5,2020
3548,45,4,5,2020
3549,45,14,3,2020
3550,45,22,5,2020
3551,45,7,10,2020
3552,45,19,1,2020
3553,45,1,10,2020
3554,45,14,11,2020
3555,45,6,8,2020
3556,45,28,3,2020
3557,45,25,2,2020
3558,45,11,11,2020
3559,45,4,11,2020
3560,45,24,6,2020
3561,45,4,3,2020
3562,45,2,4,2020
3563,45,1,11,2020
3564,45,10,3,2020
3565,45,23,3,2020
3566,45,19,6,2020
3567,45,27,11,2020
3568,45,10,8,2020
3569,45,16,11,2020
3570,45,9,1,2020
3571,45,17,8,2020
3572,45,22,3,2020
3573,45,11,7,2020
3574,45,24,8,2020
3575,45,25,6,2020
3576,45,23,1,2020
3577,45,15,12,2020
